date,day_idx,promo_flag,campaign_id,channel,spend,impressions,clicks,attributed_sessions,attributed_orders,attributed_revenue,attributed_margin,cac_proxy,cpc,ctr,cvr,roas,week
2025-08-01,28,0,C007,search,23627.48,93530,2526,140.0,9.0,69760.05,28621.03,2625.2755555555555,9.353713380839272,0.027007377312092375,0.06428571428571428,2.952496415191125,2025-07-28
2025-08-01,28,0,C008,search,12264.07,50328,1902,140.0,5.0,29244.190000000002,11551.95,2452.814,6.447986330178759,0.03779208392942299,0.03571428571428571,2.3845419995156587,2025-07-28
2025-08-01,28,0,C009,paid_social,16164.23,82354,1282,85.0,2.0,10763.2,4174.42,8082.115,12.608603744149766,0.015566942710736576,0.023529411764705882,0.6658653087712808,2025-07-28
2025-08-01,28,0,C010,paid_social,14014.06,81788,1685,110.0,1.0,5430.25,1839.8000000000002,14014.06,8.316949554896143,0.020602044309678682,0.00909090909090909,0.38748585349284936,2025-07-28
2025-08-01,28,0,C011,paid_social,9912.03,53145,1400,139.0,2.0,6981.290000000001,2523.9800000000005,4956.015,7.080021428571429,0.02634302380280365,0.014388489208633094,0.704324946554843,2025-07-28
2025-08-01,28,0,C012,paid_social,,77744,893,87.0,0.0,0.0,0.0,,,0.011486416958221857,0.0,,2025-07-28
2025-08-01,28,0,C013,paid_social,18545.21,88005,1968,127.0,0.0,0.0,0.0,,9.42337906504065,0.022362365774671895,0.0,0.0,2025-07-28
2025-08-01,28,0,C014,paid_social,14692.2,80525,1457,106.0,4.0,24977.38,8539.03,3673.05,10.083870967741936,0.018093759701955914,0.03773584905660377,1.7000435605287159,2025-07-28
2025-08-01,28,0,C015,paid_social,18911.77,112497,977,56.0,1.0,2359.12,583.06,18911.77,19.356980552712386,0.008684676035805399,0.017857142857142856,0.12474347985408028,2025-07-28
2025-08-01,28,0,C016,paid_social,17776.86,96044,2621,140.0,2.0,6679.16,2457.14,8888.43,6.782472338801984,0.02728957561117821,0.014285714285714285,0.3757221466558211,2025-07-28
2025-08-01,28,0,C017,email,2564.52,34506,295,26.0,0.0,0.0,0.0,,8.693288135593221,0.008549237813713558,0.0,0.0,2025-07-28
2025-08-01,28,0,C018,email,2625.47,32364,507,52.0,3.0,16644.26,6937.329999999998,875.1566666666666,5.1784418145956606,0.015665554319614385,0.057692307692307696,6.339535397471691,2025-07-28
2025-08-01,28,0,C019,email,2791.31,28320,393,30.0,1.0,5964.12,2027.7600000000002,2791.31,7.102569974554707,0.013877118644067796,0.03333333333333333,2.1366741780740943,2025-07-28
2025-08-01,28,0,C020,email,1183.91,18282,378,28.0,0.0,0.0,0.0,,3.1320370370370374,0.020676074827699377,0.0,0.0,2025-07-28
2025-08-01,28,0,C021,email,1557.66,26468,505,52.0,4.0,22085.489999999998,9452.9,389.415,3.0844752475247526,0.01907964334290464,0.07692307692307693,14.178633334617308,2025-07-28
2025-08-01,28,0,C022,email,2350.78,49477,482,29.0,0.0,0.0,0.0,,4.8771369294605815,0.009741900276896335,0.0,0.0,2025-07-28
2025-08-01,28,0,C023,email,1707.75,34008,302,17.0,0.0,0.0,0.0,,5.654801324503311,0.00888026346741943,0.0,0.0,2025-07-28
2025-08-01,28,0,C024,email,1766.97,38245,466,49.0,0.0,0.0,0.0,,3.7917811158798282,0.012184599294025362,0.0,0.0,2025-07-28
2025-08-01,28,0,C025,referral,4053.35,8871,191,14.0,0.0,0.0,0.0,,21.221727748691098,0.02153083079697892,0.0,0.0,2025-07-28
2025-08-01,28,0,C026,referral,2949.19,14119,290,18.0,0.0,0.0,0.0,,10.169620689655172,0.02053969827891494,0.0,0.0,2025-07-28
2025-08-01,28,0,C027,referral,4172.3,5524,145,15.0,1.0,11468.96,5061.94,4172.3,28.774482758620692,0.02624909485879797,0.06666666666666667,2.7488339764638208,2025-07-28
2025-08-01,28,0,C028,referral,4311.06,10528,201,17.0,0.0,0.0,0.0,,21.44805970149254,0.019091945288753798,0.0,0.0,2025-07-28
2025-08-01,28,0,C029,referral,4804.14,21490,453,26.0,0.0,0.0,0.0,,10.605165562913909,0.02107957189390414,0.0,0.0,2025-07-28
2025-08-01,28,0,C030,referral,3553.62,21454,293,26.0,0.0,0.0,0.0,,12.128395904436859,0.013657126876107019,0.0,0.0,2025-07-28
2025-08-01,28,0,C031,referral,3675.58,15278,225,15.0,0.0,0.0,0.0,,16.33591111111111,0.014727058515512502,0.0,0.0,2025-07-28
2025-08-01,28,0,C032,referral,2996.77,6329,109,10.0,0.0,0.0,0.0,,27.493302752293577,0.01722231000158003,0.0,0.0,2025-07-28
2025-08-01,28,0,C033,organic,622.43,67645,728,55.0,0.0,0.0,0.0,,0.8549862637362636,0.010762066671594354,0.0,0.0,2025-07-28
2025-08-01,28,0,C034,organic,562.91,96150,256,22.0,0.0,0.0,0.0,,2.1988671875,0.0026625065002600103,0.0,0.0,2025-07-28
2025-08-01,28,0,C035,organic,372.88,35614,374,27.0,0.0,0.0,0.0,,0.9970053475935828,0.010501488178806088,0.0,0.0,2025-07-28
2025-08-01,28,0,C036,organic,413.25,56444,654,59.0,1.0,8569.74,3428.3999999999996,413.25,0.6318807339449541,0.01158670540712919,0.01694915254237288,20.73742286751361,2025-07-28
2025-08-01,28,0,C037,organic,555.67,57269,1151,87.0,1.0,3716.67,1871.29,555.67,0.48277150304083405,0.020098133370584435,0.011494252873563218,6.688628142602624,2025-07-28
2025-08-01,28,0,C038,organic,608.98,47850,308,28.0,0.0,0.0,0.0,,1.9772077922077922,0.006436781609195402,0.0,0.0,2025-07-28
2025-08-01,28,0,C039,organic,638.86,68024,805,72.0,1.0,11802.35,4838.04,638.86,0.7936149068322982,0.01183405856756439,0.013888888888888888,18.47407882791222,2025-07-28
2025-08-01,28,0,C040,organic,570.51,112905,343,23.0,0.0,0.0,0.0,,1.6632944606413993,0.0030379522607501884,0.0,0.0,2025-07-28
2025-08-02,29,0,C001,search,17195.21,71380,2301,140.0,5.0,37288.49,17325.25,3439.042,7.472929161234245,0.0322359204258896,0.03571428571428571,2.1685393781175106,2025-07-28
2025-08-02,29,0,C002,search,16371.59,74164,2445,140.0,4.0,17801.18,7921.69,4092.8975,6.695946830265849,0.032967477482336444,0.02857142857142857,1.0873213902864658,2025-07-28
2025-08-02,29,0,C003,search,21156.43,82074,2141,140.0,2.0,15483.960000000001,7394.490000000001,10578.215,9.881564689397479,0.026086214879255307,0.014285714285714285,0.731879622412666,2025-07-28
2025-08-02,29,0,C004,search,13602.79,66195,1969,140.0,5.0,38319.78,15203.779999999999,2720.558,6.908476383951244,0.029745449052043207,0.03571428571428571,2.8170529722211395,2025-07-28
2025-08-02,29,0,C005,search,23762.3,110523,2005,140.0,5.0,41363.62,16217.960000000003,4752.46,11.85152119700748,0.018141020421088824,0.03571428571428571,1.74072459315807,2025-07-28
2025-08-02,29,0,C006,search,20311.33,90661,3969,140.0,2.0,8579.17,3168.79,10155.665,5.1174930713025955,0.043778471448583184,0.014285714285714285,0.42238346774928076,2025-07-28
2025-08-02,29,0,C007,search,19258.64,95841,2536,140.0,2.0,16302.149999999998,6787.339999999999,9629.32,7.594100946372239,0.02646049185630367,0.014285714285714285,0.8464850062101996,2025-07-28
2025-08-02,29,0,C008,search,24370.55,98511,2491,140.0,2.0,26487.690000000002,10697.52,12185.275,9.783440385387394,0.02528651622661429,0.014285714285714285,1.0868728855114063,2025-07-28
2025-08-02,29,0,C009,paid_social,20353.16,113498,2291,140.0,1.0,1146.61,474.7499999999999,20353.16,8.883963334788302,0.020185377715906887,0.007142857142857143,0.05633572378932804,2025-07-28
2025-08-02,29,0,C010,paid_social,16006.66,90050,1749,140.0,1.0,3487.01,723.0700000000002,16006.66,9.151892510005718,0.019422543031649083,0.007142857142857143,0.21784744600060227,2025-07-28
2025-08-02,29,0,C011,paid_social,17019.87,94046,1446,103.0,1.0,3467.02,769.48,17019.87,11.770311203319501,0.015375454564787444,0.009708737864077669,0.20370425861067096,2025-07-28
2025-08-02,29,0,C012,paid_social,17184.89,91473,1557,140.0,5.0,24378.14,9778.48,3436.978,11.03718047527296,0.017021416155586895,0.03571428571428571,1.4185799269008996,2025-07-28
2025-08-02,29,0,C013,paid_social,20549.06,113768,1915,140.0,0.0,0.0,0.0,,10.730579634464753,0.016832501230574504,0.0,0.0,2025-07-28
2025-08-02,29,0,C014,paid_social,12803.74,72535,1300,112.0,1.0,5117.55,1916.6800000000003,12803.74,9.849030769230769,0.017922382298200867,0.008928571428571428,0.3996918087996164,2025-07-28
2025-08-02,29,0,C015,paid_social,17927.11,97383,1771,140.0,3.0,18250.59,6598.210000000001,5975.703333333334,10.122591756070017,0.018185925674912458,0.02142857142857143,1.01804418001563,2025-07-28
2025-08-02,29,0,C016,paid_social,16124.66,73561,1127,69.0,2.0,28837.2,11396.440000000002,8062.33,14.307595385980479,0.015320618262394475,0.028985507246376812,1.788391197085706,2025-07-28
2025-08-02,29,0,C017,email,2737.32,40610,629,52.0,1.0,11715.21,4279.499999999998,2737.32,4.351860095389507,0.01548879586308791,0.019230769230769232,4.27981017929946,2025-07-28
2025-08-02,29,0,C018,email,2210.85,56359,635,45.0,1.0,6077.19,2258.3099999999995,2210.85,3.4816535433070865,0.011267055838464131,0.022222222222222223,2.7488024967772575,2025-07-28
2025-08-02,29,0,C019,email,1885.81,22094,259,16.0,0.0,0.0,0.0,,7.281119691119691,0.01172263963066896,0.0,0.0,2025-07-28
2025-08-02,29,0,C020,email,1495.22,19720,300,26.0,4.0,58914.7,27011.99,373.805,4.984066666666667,0.015212981744421906,0.15384615384615385,39.40202779524083,2025-07-28
2025-08-02,29,0,C021,email,1916.12,52696,483,51.0,1.0,2252.51,1093.4900000000002,1916.12,3.9671221532091097,0.009165781083953242,0.0196078431372549,1.1755578982527193,2025-07-28
2025-08-02,29,0,C022,email,2083.91,43375,380,26.0,2.0,14188.4,5393.619999999999,1041.955,5.483973684210526,0.008760806916426512,0.07692307692307693,6.808547394081319,2025-07-28
2025-08-02,29,0,C023,email,2123.35,26204,111,10.0,0.0,0.0,0.0,,19.129279279279277,0.004235994504655778,0.0,0.0,2025-07-28
2025-08-02,29,0,C024,email,1833.24,32705,351,31.0,2.0,19052.05,7922.91,916.62,5.222905982905983,0.010732303929062834,0.06451612903225806,10.392556348323186,2025-07-28
2025-08-02,29,0,C025,referral,3821.41,22053,532,43.0,0.0,0.0,0.0,,7.183101503759398,0.02412370199065887,0.0,0.0,2025-07-28
2025-08-02,29,0,C026,referral,3865.54,24060,746,63.0,0.0,0.0,0.0,,5.181689008042896,0.031005818786367413,0.0,0.0,2025-07-28
2025-08-02,29,0,C027,referral,4495.77,16848,437,34.0,1.0,5194.28,2454.8999999999996,4495.77,10.287803203661328,0.025937796771130103,0.029411764705882353,1.1553704927075894,2025-07-28
2025-08-02,29,0,C028,referral,4219.65,23492,448,36.0,2.0,6271.8,2660.4800000000005,2109.825,9.418861607142857,0.01907032181168057,0.05555555555555555,1.486331804770538,2025-07-28
2025-08-02,29,0,C029,referral,3103.5,24612,502,48.0,0.0,0.0,0.0,,6.182270916334661,0.02039655452624736,0.0,0.0,2025-07-28
2025-08-02,29,0,C030,referral,3809.34,15053,221,25.0,0.0,0.0,0.0,,17.23683257918552,0.014681458845412875,0.0,0.0,2025-07-28
2025-08-02,29,0,C031,referral,3641.53,13860,239,25.0,0.0,0.0,0.0,,15.236527196652721,0.017243867243867245,0.0,0.0,2025-07-28
2025-08-02,29,0,C032,referral,2869.42,8511,137,14.0,0.0,0.0,0.0,,20.944671532846716,0.016096815885324873,0.0,0.0,2025-07-28
2025-08-02,29,0,C033,organic,609.54,109984,1332,101.0,2.0,16796.43,6469.9299999999985,304.77,0.4576126126126126,0.012110852487634565,0.019801980198019802,27.55591101486367,2025-07-28
2025-08-02,29,0,C034,organic,518.85,51928,635,44.0,1.0,2503.84,952.1600000000001,518.85,0.8170866141732284,0.012228470189493145,0.022727272727272728,4.825749253156018,2025-07-28
2025-08-02,29,0,C035,organic,730.78,112923,1787,140.0,1.0,12951.65,4894.17,730.78,0.4089423614997202,0.015824942660042685,0.007142857142857143,17.723049344535976,2025-07-28
2025-08-02,29,0,C036,organic,746.48,131808,1396,140.0,3.0,11841.869999999999,4504.11,248.82666666666668,0.5347277936962751,0.010591162903617383,0.02142857142857143,15.863613224734753,2025-07-28
2025-08-02,29,0,C037,organic,436.07,95874,1308,140.0,1.0,7618.57,2117.3100000000004,436.07,0.3333868501529052,0.013642906314537831,0.007142857142857143,17.47097942990804,2025-07-28
2025-08-02,29,0,C038,organic,725.74,98250,509,57.0,1.0,9739.98,3481.5599999999995,725.74,1.4258153241650295,0.005180661577608142,0.017543859649122806,13.42075674483975,2025-07-28
2025-08-02,29,0,C039,organic,544.26,69721,717,67.0,0.0,0.0,0.0,,0.7590794979079498,0.010283845613229873,0.0,0.0,2025-07-28
2025-08-02,29,0,C040,organic,568.35,132814,2004,140.0,1.0,3414.81,1151.4299999999998,568.35,0.2836077844311377,0.015088770762118451,0.007142857142857143,6.008287147004486,2025-07-28
2025-08-03,30,0,C001,search,27765.98,117962,3481,140.0,4.0,34506.03,15341.470000000001,6941.495,7.976437805228382,0.029509503060307557,0.02857142857142857,1.2427448986133391,2025-07-28
2025-08-03,30,0,C002,search,21338.0,86186,1089,128.0,5.0,50254.54,20493.29,4267.6,19.594123048668504,0.012635462836191493,0.0390625,2.355166369856594,2025-07-28
2025-08-03,30,0,C003,search,19426.34,72317,2639,140.0,1.0,3398.73,1480.21,19426.34,7.361250473664267,0.036492111121866226,0.007142857142857143,0.174954726417843,2025-07-28
2025-08-03,30,0,C004,search,16514.4,68950,1757,140.0,1.0,6296.05,2890.88,16514.4,9.399203187250997,0.02548223350253807,0.007142857142857143,0.3812460640410793,2025-07-28
2025-08-03,30,0,C005,search,19994.77,86858,2623,140.0,2.0,18154.199999999997,7094.069999999999,9997.385,7.622863133816241,0.030198715144258446,0.014285714285714285,0.9079474282524879,2025-07-28
2025-08-03,30,0,C006,search,18234.7,90523,1733,111.0,2.0,20874.66,8968.18,9117.35,10.52204270051933,0.019144305867017222,0.018018018018018018,1.1447767169188414,2025-07-28
2025-08-03,30,0,C007,search,27880.81,104208,4055,140.0,3.0,6666.4,2339.55,9293.603333333334,6.875662145499383,0.03891255949639183,0.02142857142857143,0.23910352676267294,2025-07-28
2025-08-03,30,0,C008,search,20776.16,80002,3140,140.0,2.0,27286.1,13208.52,10388.08,6.616611464968153,0.03924901877453064,0.014285714285714285,1.3133370170426104,2025-07-28
2025-08-03,30,0,C009,paid_social,20933.8,114675,2617,140.0,3.0,4978.5599999999995,2272.17,6977.933333333333,7.999159342758884,0.022821015914541096,0.02142857142857143,0.23782399755419464,2025-07-28
2025-08-03,30,0,C010,paid_social,15534.86,91706,1846,140.0,1.0,20480.39,7498.07,15534.86,8.415417118093174,0.02012954441366977,0.007142857142857143,1.3183504711339529,2025-07-28
2025-08-03,30,0,C011,paid_social,21715.26,99699,1981,140.0,3.0,20902.329999999998,6972.279999999999,7238.419999999999,10.961766784452296,0.01986980812244857,0.02142857142857143,0.9625641138996264,2025-07-28
2025-08-03,30,0,C012,paid_social,16227.8,91827,1962,140.0,0.0,0.0,0.0,,8.2710499490316,0.021366264824071352,0.0,0.0,2025-07-28
2025-08-03,30,0,C013,paid_social,17095.34,100176,1770,140.0,0.0,0.0,0.0,,9.65838418079096,0.0176689027311931,0.0,0.0,2025-07-28
2025-08-03,30,0,C014,paid_social,13115.21,67077,1376,84.0,0.0,0.0,0.0,,9.531402616279069,0.020513737942961074,0.0,0.0,2025-07-28
2025-08-03,30,0,C015,paid_social,20275.49,100797,2266,140.0,0.0,0.0,0.0,,8.947700794351281,0.022480827802414755,0.0,0.0,2025-07-28
2025-08-03,30,0,C016,paid_social,19438.55,94599,2095,140.0,2.0,7886.860000000001,2501.59,9719.275,9.27854415274463,0.02214611148109388,0.014285714285714285,0.40573293789917464,2025-07-28
2025-08-03,30,0,C017,email,1437.9,46910,335,27.0,1.0,520.23,222.33000000000004,1437.9,4.2922388059701495,0.007141334470262204,0.037037037037037035,0.3617984560817859,2025-07-28
2025-08-03,30,0,C018,email,2632.97,30476,362,42.0,1.0,13381.39,5498.579999999999,2632.97,7.273397790055248,0.011878199238745241,0.023809523809523808,5.082241727023096,2025-07-28
2025-08-03,30,0,C019,email,3001.29,40559,765,77.0,2.0,14023.82,5027.300000000001,1500.645,3.9232549019607843,0.018861411770507163,0.025974025974025976,4.672597449763268,2025-07-28
2025-08-03,30,0,C020,email,3059.26,41099,369,42.0,2.0,14330.93,6996.98,1529.63,8.290677506775069,0.008978320640404876,0.047619047619047616,4.6844432967449645,2025-07-28
2025-08-03,30,0,C021,email,3110.68,39947,532,54.0,0.0,0.0,0.0,,5.847142857142857,0.01331764588079205,0.0,0.0,2025-07-28
2025-08-03,30,0,C022,email,2079.6,19506,241,27.0,0.0,0.0,0.0,,8.629045643153527,0.012355172767353635,0.0,0.0,2025-07-28
2025-08-03,30,0,C023,email,1416.31,57044,626,48.0,1.0,6101.58,1867.0200000000004,1416.31,2.262476038338658,0.010973984994039688,0.020833333333333332,4.308082270124478,2025-07-28
2025-08-03,30,0,C024,email,1791.42,30135,320,35.0,2.0,9488.81,2963.93,895.71,5.5981875,0.010618881699021072,0.05714285714285714,5.296809235131906,2025-07-28
2025-08-03,30,0,C025,referral,5446.9,6799,161,10.0,0.0,0.0,0.0,,33.831677018633535,0.02367995293425504,0.0,0.0,2025-07-28
2025-08-03,30,0,C026,referral,2992.85,15022,334,27.0,1.0,3159.63,985.3500000000004,2992.85,8.96062874251497,0.02223405671681534,0.037037037037037035,1.0557261473177741,2025-07-28
2025-08-03,30,0,C027,referral,4186.02,11758,204,13.0,0.0,0.0,0.0,,20.519705882352945,0.017349889436979078,0.0,0.0,2025-07-28
2025-08-03,30,0,C028,referral,3860.24,16769,358,41.0,0.0,0.0,0.0,,10.782793296089386,0.021348917645655673,0.0,0.0,2025-07-28
2025-08-03,30,0,C029,referral,4438.41,5510,118,9.0,0.0,0.0,0.0,,37.613644067796606,0.021415607985480943,0.0,0.0,2025-07-28
2025-08-03,30,0,C030,referral,3348.72,11764,76,12.0,0.0,0.0,0.0,,44.06210526315789,0.006460387623257395,0.0,0.0,2025-07-28
2025-08-03,30,0,C031,referral,4701.83,9931,147,17.0,0.0,0.0,0.0,,31.985238095238095,0.014802134729634478,0.0,0.0,2025-07-28
2025-08-03,30,0,C032,referral,4902.39,20107,225,18.0,1.0,9552.65,4769.049999999999,4902.39,21.788400000000003,0.01119013278957577,0.05555555555555555,1.9485699832122698,2025-07-28
2025-08-03,30,0,C033,organic,736.64,129438,998,61.0,0.0,0.0,0.0,,0.7381162324649299,0.007710255102829154,0.0,0.0,2025-07-28
2025-08-03,30,0,C034,organic,499.55,42282,354,36.0,1.0,15347.05,6612.529999999999,499.55,1.4111581920903955,0.008372357031360862,0.027777777777777776,30.721749574617153,2025-07-28
2025-08-03,30,0,C035,organic,591.7,125636,455,35.0,0.0,0.0,0.0,,1.3004395604395604,0.003621573434365946,0.0,0.0,2025-07-28
2025-08-03,30,0,C036,organic,600.73,79926,984,92.0,3.0,30432.899999999998,10929.519999999997,200.24333333333334,0.6104979674796748,0.012311388033931387,0.03260869565217391,50.659863832337315,2025-07-28
2025-08-03,30,0,C037,organic,476.42,82656,986,77.0,4.0,33256.47,12360.74,119.105,0.483184584178499,0.011928958575300038,0.05194805194805195,69.80494101842912,2025-07-28
2025-08-03,30,0,C038,organic,380.64,126327,1173,112.0,1.0,2200.74,607.3199999999997,380.64,0.3245012787723785,0.009285425918449738,0.008928571428571428,5.781683480453972,2025-07-28
2025-08-03,30,0,C039,organic,648.48,50003,839,54.0,0.0,0.0,0.0,,0.7729201430274136,0.016778993260404374,0.0,0.0,2025-07-28
2025-08-03,30,0,C040,organic,499.29,86279,871,52.0,0.0,0.0,0.0,,0.5732376578645235,0.010095156411177692,0.0,0.0,2025-07-28
2025-08-04,31,0,C001,search,16604.53,76902,1486,77.0,5.0,24807.56,11050.38,3320.906,11.173977119784656,0.019323294582715665,0.06493506493506493,1.4940236188558185,2025-08-04
2025-08-04,31,0,C002,search,17778.73,69367,1912,140.0,5.0,38368.34,17906.179999999997,3555.746,9.298498953974896,0.027563538858535037,0.03571428571428571,2.15810353157959,2025-08-04
2025-08-04,31,0,C003,search,14067.96,59919,1679,97.0,1.0,2046.22,875.6400000000001,14067.96,8.378773079213817,0.0280211619019009,0.010309278350515464,0.14545250341911692,2025-08-04
2025-08-04,31,0,C004,search,21582.18,96524,1706,117.0,3.0,5200.5,2037.87,7194.06,12.650750293083236,0.01767436078073847,0.02564102564102564,0.2409626831024484,2025-08-04
2025-08-04,31,0,C005,search,11989.49,57115,380,24.0,0.0,0.0,0.0,,31.55128947368421,0.00665324345618489,0.0,0.0,2025-08-04
2025-08-04,31,0,C006,search,20744.94,101231,3556,140.0,8.0,53594.84,20978.41,2593.1175,5.833785151856017,0.035127579496399323,0.05714285714285714,2.583513859283276,2025-08-04
2025-08-04,31,0,C007,search,16453.65,71452,2787,140.0,5.0,39110.31,16366.27,3290.7300000000005,5.903713670613564,0.039005206292336114,0.03571428571428571,2.3769990245325503,2025-08-04
2025-08-04,31,0,C008,search,16281.35,67282,1310,111.0,3.0,32764.730000000003,10853.650000000001,5427.116666666667,12.428511450381679,0.019470289230403375,0.02702702702702703,2.0124086761847146,2025-08-04
2025-08-04,31,0,C009,paid_social,8974.1,46564,487,50.0,0.0,0.0,0.0,,18.427310061601645,0.010458723477364488,0.0,0.0,2025-08-04
2025-08-04,31,0,C010,paid_social,13330.67,74346,1458,104.0,1.0,3597.21,1298.5900000000001,13330.67,9.1431207133059,0.019611007989669922,0.009615384615384616,0.26984465146913095,2025-08-04
2025-08-04,31,0,C011,paid_social,17453.43,83100,1508,92.0,2.0,15068.0,4826.219999999999,8726.715,11.573892572944297,0.018146811070998796,0.021739130434782608,0.863326005260857,2025-08-04
2025-08-04,31,0,C012,paid_social,17096.02,81434,731,50.0,0.0,0.0,0.0,,23.387168262653898,0.008976594542819953,0.0,0.0,2025-08-04
2025-08-04,31,0,C013,paid_social,18962.51,108640,2886,140.0,1.0,6575.0,2463.2200000000003,18962.51,6.570516285516285,0.02656480117820324,0.007142857142857143,0.34673679802937485,2025-08-04
2025-08-04,31,0,C014,paid_social,24387.11,145300,3249,140.0,0.0,0.0,0.0,,7.506035703293321,0.02236063317274604,0.0,0.0,2025-08-04
2025-08-04,31,0,C015,paid_social,19707.9,94573,1358,93.0,1.0,5485.79,1944.67,19707.9,14.512444771723123,0.014359278018038974,0.010752688172043012,0.2783548729189817,2025-08-04
2025-08-04,31,0,C016,paid_social,14492.23,84277,1802,110.0,4.0,51657.64,23191.93,3623.0575,8.042302996670365,0.021381871685038623,0.03636363636363636,3.5645059455998145,2025-08-04
2025-08-04,31,0,C017,email,1396.71,16950,251,14.0,1.0,10822.38,3213.029999999999,1396.71,5.5645816733067734,0.01480825958702065,0.07142857142857142,7.748480357411345,2025-08-04
2025-08-04,31,0,C018,email,2427.89,42174,501,47.0,1.0,7586.44,3577.2199999999993,2427.89,4.846087824351297,0.011879356949779485,0.02127659574468085,3.124704990753288,2025-08-04
2025-08-04,31,0,C019,email,1836.25,28948,231,17.0,0.0,0.0,0.0,,7.949134199134199,0.007979825894707752,0.0,0.0,2025-08-04
2025-08-04,31,0,C020,email,1701.46,40856,437,42.0,2.0,5297.200000000001,2351.8,850.73,3.89350114416476,0.010696103387507342,0.047619047619047616,3.1133262022028143,2025-08-04
2025-08-04,31,0,C021,email,965.4,25066,229,16.0,1.0,17082.98,6240.75,965.4,4.215720524017467,0.009135881273438123,0.0625,17.69523513569505,2025-08-04
2025-08-04,31,0,C022,email,2006.61,15237,171,15.0,0.0,0.0,0.0,,11.73456140350877,0.011222681630242174,0.0,0.0,2025-08-04
2025-08-04,31,0,C023,email,2733.95,41375,753,65.0,4.0,15887.260000000002,6010.970000000001,683.4875,3.6307436918990703,0.01819939577039275,0.06153846153846154,5.811101154007939,2025-08-04
2025-08-04,31,0,C024,email,2292.65,27438,237,14.0,0.0,0.0,0.0,,9.673628691983122,0.008637655805816751,0.0,0.0,2025-08-04
2025-08-04,31,0,C025,referral,3714.71,20414,411,25.0,0.0,0.0,0.0,,9.03822384428224,0.020133241892818655,0.0,0.0,2025-08-04
2025-08-04,31,0,C026,referral,2474.04,14426,230,14.0,1.0,20293.47,8049.810000000001,2474.04,10.756695652173914,0.015943435463746013,0.07142857142857142,8.2025634185381,2025-08-04
2025-08-04,31,0,C027,referral,2593.08,5877,124,10.0,0.0,0.0,0.0,,20.911935483870966,0.021099200272247747,0.0,0.0,2025-08-04
2025-08-04,31,0,C028,referral,3370.8,6168,71,7.0,0.0,0.0,0.0,,47.47605633802817,0.011511024643320364,0.0,0.0,2025-08-04
2025-08-04,31,0,C029,referral,3716.71,8595,139,13.0,0.0,0.0,0.0,,26.738920863309353,0.01617219313554392,0.0,0.0,2025-08-04
2025-08-04,31,0,C030,referral,1936.15,16901,296,22.0,0.0,0.0,0.0,,6.541047297297298,0.017513756582450742,0.0,0.0,2025-08-04
2025-08-04,31,0,C031,referral,4168.15,12647,204,13.0,0.0,0.0,0.0,,20.432107843137253,0.016130307582825968,0.0,0.0,2025-08-04
2025-08-04,31,0,C032,referral,3566.7,10793,221,19.0,0.0,0.0,0.0,,16.13891402714932,0.02047623459649773,0.0,0.0,2025-08-04
2025-08-04,31,0,C033,organic,573.59,38153,508,51.0,0.0,0.0,0.0,,1.1291141732283465,0.013314811417188687,0.0,0.0,2025-08-04
2025-08-04,31,0,C034,organic,606.47,104033,576,37.0,1.0,11749.56,5244.119999999999,606.47,1.0528993055555556,0.00553670469947036,0.02702702702702703,19.373687074381255,2025-08-04
2025-08-04,31,0,C035,organic,543.52,81955,478,42.0,2.0,10459.58,3612.4200000000005,271.76,1.137071129707113,0.005832469037886645,0.047619047619047616,19.244149249337653,2025-08-04
2025-08-04,31,0,C036,organic,621.22,91547,793,76.0,2.0,12202.720000000001,5064.16,310.61,0.7833795712484237,0.008662217221754946,0.02631578947368421,19.643153794147,2025-08-04
2025-08-04,31,0,C037,organic,550.83,82874,1203,74.0,0.0,0.0,0.0,,0.45788029925187035,0.014516012259574777,0.0,0.0,2025-08-04
2025-08-04,31,0,C038,organic,544.51,54171,730,62.0,0.0,0.0,0.0,,0.7459041095890411,0.013475845009322331,0.0,0.0,2025-08-04
2025-08-04,31,0,C039,organic,544.13,41554,614,46.0,0.0,0.0,0.0,,0.8862052117263843,0.014775954180103,0.0,0.0,2025-08-04
2025-08-04,31,0,C040,organic,420.11,93658,1767,131.0,0.0,0.0,0.0,,0.23775325410299944,0.01886651433940507,0.0,0.0,2025-08-04
2025-08-05,32,0,C001,search,17672.72,66739,554,44.0,2.0,17087.42,6947.2699999999995,8836.36,31.900216606498198,0.008300993422136981,0.045454545454545456,0.9668811592103534,2025-08-04
2025-08-05,32,0,C002,search,19100.98,76884,1391,85.0,2.0,13980.880000000001,5721.79,9550.49,13.731833213515456,0.018092190832943136,0.023529411764705882,0.7319456907446634,2025-08-04
2025-08-05,32,0,C003,search,19909.3,86712,2798,140.0,6.0,22305.48,9793.42,3318.2166666666667,7.11554681915654,0.03226773687609558,0.04285714285714286,1.120354809059083,2025-08-04
2025-08-05,32,0,C004,search,15010.99,59501,1896,140.0,0.0,0.0,0.0,,7.917188818565401,0.03186501067208954,0.0,0.0,2025-08-04
2025-08-05,32,0,C005,search,20335.93,83309,2650,140.0,3.0,12378.69,4967.780000000001,6778.643333333333,7.673935849056604,0.031809288312187156,0.02142857142857143,0.6087102974882388,2025-08-04
